"location","reference_date","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[9,9.1)",6e-04
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[9.1,9.2)",5e-04
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[9.2,9.3)",6e-04
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[9.3,9.4)",4e-04
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[9.4,9.5)",4e-04
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[9.5,9.6)",5e-04
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[9.6,9.7)",4e-04
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[9.7,9.8)",5e-04
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[9.8,9.9)",9.99999999999999e-05
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[9.9,10)",2e-04
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[10,10.1)",2e-04
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[10.1,10.2)",4e-04
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[10.2,10.3)",2e-04
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[10.3,10.4)",2e-04
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[10.4,10.5)",0
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[10.5,10.6)",9.99999999999999e-05
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[10.6,10.7)",2e-04
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[10.7,10.8)",2e-04
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[10.8,10.9)",5e-04
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[10.9,11)",3e-04
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[11,11.1)",0
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[11.1,11.2)",0
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[11.2,11.3)",0
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[11.3,11.4)",0
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[11.4,11.5)",0
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[11.5,11.6)",9.99999999999999e-05
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[11.6,11.7)",9.99999999999999e-05
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[11.7,11.8)",9.99999999999999e-05
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[11.8,11.9)",9.99999999999999e-05
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[11.9,12)",0
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[12,12.1)",9.99999999999999e-05
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[12.1,12.2)",9.99999999999999e-05
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[12.2,12.3)",0
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[12.3,12.4)",0
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[12.4,12.5)",9.99999999999999e-05
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[12.5,12.6)",9.99999999999999e-05
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[12.6,12.7)",0
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[12.7,12.8)",2e-04
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[12.8,12.9)",9.99999999999999e-05
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[12.9,13)",0
"HHS Region 3","2012-12-02",3,"2012-12-23","pmf","[13,100)",7e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[0,0.1)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[0.1,0.2)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[0.2,0.3)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[0.3,0.4)",2e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[0.4,0.5)",0.0017
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[0.5,0.6)",0.0034
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[0.6,0.7)",0.0079
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[0.7,0.8)",0.0114
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[0.8,0.9)",0.0151
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[0.9,1)",0.0218
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[1,1.1)",0.0287
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[1.1,1.2)",0.0311
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[1.2,1.3)",0.0351
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[1.3,1.4)",0.0353
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[1.4,1.5)",0.0406
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[1.5,1.6)",0.0411
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[1.6,1.7)",0.0404
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[1.7,1.8)",0.0432
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[1.8,1.9)",0.036
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[1.9,2)",0.036
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[2,2.1)",0.037
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[2.1,2.2)",0.0387
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[2.2,2.3)",0.0331
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[2.3,2.4)",0.0305
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[2.4,2.5)",0.0319
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[2.5,2.6)",0.0308
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[2.6,2.7)",0.0278
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[2.7,2.8)",0.0248
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[2.8,2.9)",0.0232
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[2.9,3)",0.0195
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[3,3.1)",0.0206
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[3.1,3.2)",0.0178
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[3.2,3.3)",0.0162
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[3.3,3.4)",0.0162
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[3.4,3.5)",0.016
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[3.5,3.6)",0.0156
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[3.6,3.7)",0.0142
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[3.7,3.8)",0.0136
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[3.8,3.9)",0.011
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[3.9,4)",0.0121
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[4,4.1)",0.007
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[4.1,4.2)",0.0093
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[4.2,4.3)",0.0064
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[4.3,4.4)",0.0087
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[4.4,4.5)",0.0062
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[4.5,4.6)",0.0071
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[4.6,4.7)",0.0052
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[4.7,4.8)",0.004
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[4.8,4.9)",0.0056
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[4.9,5)",0.0034
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[5,5.1)",0.0055
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[5.1,5.2)",0.0048
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[5.2,5.3)",0.0039
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[5.3,5.4)",0.0033
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[5.4,5.5)",0.0036
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[5.5,5.6)",0.0027
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[5.6,5.7)",0.0019
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[5.7,5.8)",0.002
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[5.8,5.9)",0.0029
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[5.9,6)",0.0025
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[6,6.1)",0.0026
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[6.1,6.2)",0.0019
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[6.2,6.3)",0.0017
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[6.3,6.4)",0.0017
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[6.4,6.5)",8e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[6.5,6.6)",9e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[6.6,6.7)",0.001
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[6.7,6.8)",0.0011
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[6.8,6.9)",9e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[6.9,7)",8e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[7,7.1)",0.001
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[7.1,7.2)",7e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[7.2,7.3)",5e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[7.3,7.4)",2e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[7.4,7.5)",3e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[7.5,7.6)",4e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[7.6,7.7)",2e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[7.7,7.8)",4e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[7.8,7.9)",9.99999999999999e-05
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[7.9,8)",5e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[8,8.1)",9.99999999999999e-05
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[8.1,8.2)",2e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[8.2,8.3)",5e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[8.3,8.4)",2e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[8.4,8.5)",5e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[8.5,8.6)",9.99999999999999e-05
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[8.6,8.7)",4e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[8.7,8.8)",5e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[8.8,8.9)",2e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[8.9,9)",2e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[9,9.1)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[9.1,9.2)",4e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[9.2,9.3)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[9.3,9.4)",3e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[9.4,9.5)",2e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[9.5,9.6)",2e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[9.6,9.7)",4e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[9.7,9.8)",3e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[9.8,9.9)",3e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[9.9,10)",2e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[10,10.1)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[10.1,10.2)",2e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[10.2,10.3)",2e-04
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[10.3,10.4)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[10.4,10.5)",9.99999999999999e-05
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[10.5,10.6)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[10.6,10.7)",9.99999999999999e-05
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[10.7,10.8)",9.99999999999999e-05
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[10.8,10.9)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[10.9,11)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[11,11.1)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[11.1,11.2)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[11.2,11.3)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[11.3,11.4)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[11.4,11.5)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[11.5,11.6)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[11.6,11.7)",9.99999999999999e-05
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[11.7,11.8)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[11.8,11.9)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[11.9,12)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[12,12.1)",9.99999999999999e-05
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[12.1,12.2)",9.99999999999999e-05
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[12.2,12.3)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[12.3,12.4)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[12.4,12.5)",9.99999999999999e-05
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[12.5,12.6)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[12.6,12.7)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[12.7,12.8)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[12.8,12.9)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[12.9,13)",0
"HHS Region 3","2012-12-02",4,"2012-12-30","pmf","[13,100)",4e-04
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[0,0.1)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[0.1,0.2)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[0.2,0.3)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[0.3,0.4)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[0.4,0.5)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[0.5,0.6)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[0.6,0.7)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[0.7,0.8)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[0.8,0.9)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[0.9,1)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[1,1.1)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[1.1,1.2)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[1.2,1.3)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[1.3,1.4)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[1.4,1.5)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[1.5,1.6)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[1.6,1.7)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[1.7,1.8)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[1.8,1.9)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[1.9,2)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[2,2.1)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[2.1,2.2)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[2.2,2.3)",2e-04
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[2.3,2.4)",2e-04
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[2.4,2.5)",3e-04
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[2.5,2.6)",6e-04
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[2.6,2.7)",0.0013
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[2.7,2.8)",0.002
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[2.8,2.9)",0.0032
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[2.9,3)",0.0049
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[3,3.1)",0.006
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[3.1,3.2)",0.007
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[3.2,3.3)",0.0097
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[3.3,3.4)",0.0125
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[3.4,3.5)",0.0159
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[3.5,3.6)",0.0165
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[3.6,3.7)",0.0212
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[3.7,3.8)",0.0226
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[3.8,3.9)",0.0264
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[3.9,4)",0.0305
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[4,4.1)",0.035
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[4.1,4.2)",0.0341
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[4.2,4.3)",0.0338
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[4.3,4.4)",0.0369
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[4.4,4.5)",0.0366
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[4.5,4.6)",0.0411
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[4.6,4.7)",0.0392
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[4.7,4.8)",0.0382
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[4.8,4.9)",0.0367
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[4.9,5)",0.0394
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[5,5.1)",0.0345
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[5.1,5.2)",0.0334
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[5.2,5.3)",0.0367
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[5.3,5.4)",0.0299
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[5.4,5.5)",0.0297
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[5.5,5.6)",0.0267
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[5.6,5.7)",0.0258
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[5.7,5.8)",0.0234
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[5.8,5.9)",0.0221
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[5.9,6)",0.0204
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[6,6.1)",0.0182
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[6.1,6.2)",0.0156
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[6.2,6.3)",0.0158
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[6.3,6.4)",0.0147
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[6.4,6.5)",0.0117
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[6.5,6.6)",0.0087
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[6.6,6.7)",0.0093
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[6.7,6.8)",0.0088
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[6.8,6.9)",0.0086
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[6.9,7)",0.0071
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[7,7.1)",0.0054
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[7.1,7.2)",0.0057
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[7.2,7.3)",0.0048
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[7.3,7.4)",0.0043
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[7.4,7.5)",0.0038
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[7.5,7.6)",0.0018
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[7.6,7.7)",0.0022
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[7.7,7.8)",0.0019
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[7.8,7.9)",0.0031
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[7.9,8)",0.0021
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[8,8.1)",0.0018
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[8.1,8.2)",0.0014
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[8.2,8.3)",0.0013
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[8.3,8.4)",7e-04
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[8.4,8.5)",9e-04
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[8.5,8.6)",0.001
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[8.6,8.7)",6e-04
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[8.7,8.8)",0.0013
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[8.8,8.9)",5e-04
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[8.9,9)",7e-04
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[9,9.1)",4e-04
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[9.1,9.2)",1e-04
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[9.2,9.3)",3e-04
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[9.3,9.4)",1e-04
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[9.4,9.5)",1e-04
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[9.5,9.6)",1e-04
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[9.6,9.7)",1e-04
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[9.7,9.8)",1e-04
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[9.8,9.9)",1e-04
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[9.9,10)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[10,10.1)",1e-04
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[10.1,10.2)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[10.2,10.3)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[10.3,10.4)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[10.4,10.5)",1e-04
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[10.5,10.6)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[10.6,10.7)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[10.7,10.8)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[10.8,10.9)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[10.9,11)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[11,11.1)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[11.1,11.2)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[11.2,11.3)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[11.3,11.4)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[11.4,11.5)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[11.5,11.6)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[11.6,11.7)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[11.7,11.8)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[11.8,11.9)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[11.9,12)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[12,12.1)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[12.1,12.2)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[12.2,12.3)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[12.3,12.4)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[12.4,12.5)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[12.5,12.6)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[12.6,12.7)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[12.7,12.8)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[12.8,12.9)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[12.9,13)",0
"HHS Region 4","2012-12-02",1,"2012-12-09","pmf","[13,100)",0
"HHS Region 4","2012-12-02",2,"2012-12-16","pmf","[0,0.1)",0
"HHS Region 4","2012-12-02",2,"2012-12-16","pmf","[0.1,0.2)",0
"HHS Region 4","2012-12-02",2,"2012-12-16","pmf","[0.2,0.3)",0
"HHS Region 4","2012-12-02",2,"2012-12-16","pmf","[0.3,0.4)",0
"HHS Region 4","2012-12-02",2,"2012-12-16","pmf","[0.4,0.5)",0
"HHS Region 4","2012-12-02",2,"2012-12-16","pmf","[0.5,0.6)",0
"HHS Region 4","2012-12-02",2,"2012-12-16","pmf","[0.6,0.7)",0
"HHS Region 4","2012-12-02",2,"2012-12-16","pmf","[0.7,0.8)",0
"HHS Region 4","2012-12-02",2,"2012-12-16","pmf","[0.8,0.9)",0
"HHS Region 4","2012-12-02",2,"2012-12-16","pmf","[0.9,1)",0
"HHS Region 4","2012-12-02",2,"2012-12-16","pmf","[1,1.1)",0
"HHS Region 4","2012-12-02",2,"2012-12-16","pmf","[1.1,1.2)",0
"HHS Region 4","2012-12-02",2,"2012-12-16","pmf","[1.2,1.3)",0
"HHS Region 4","2012-12-02",2,"2012-12-16","pmf","[1.3,1.4)",0
